2009,4,14,LNC,Buy,100
2009,4,21,LNC,Sell,100
2009,4,16,LNC,Buy,100
2009,4,23,LNC,Sell,100
2009,4,20,LNC,Buy,100
2009,4,27,LNC,Sell,100
2009,4,27,LNC,Buy,100
2009,5,4,LNC,Sell,100
2008,11,10,LTD,Buy,100
2008,11,17,LTD,Sell,100
2009,1,9,LTD,Buy,100
2009,1,16,LTD,Sell,100
2009,4,6,LTD,Buy,100
2009,4,14,LTD,Sell,100
2008,11,12,LUV,Buy,100
2008,11,19,LUV,Sell,100
2008,11,17,LUV,Buy,100
2008,11,24,LUV,Sell,100
2009,10,15,LUV,Buy,100
2009,10,22,LUV,Sell,100
2008,10,10,M,Buy,100
2008,10,17,M,Sell,100
2008,10,15,M,Buy,100
2008,10,22,M,Sell,100
2008,10,17,M,Buy,100
2008,10,24,M,Sell,100
2008,10,22,M,Buy,100
2008,10,29,M,Sell,100
2008,11,10,M,Buy,100
2008,11,17,M,Sell,100
2008,12,22,M,Buy,100
2008,12,30,M,Sell,100
2009,1,12,M,Buy,100
2009,1,20,M,Sell,100
2009,1,14,M,Buy,100
2009,1,22,M,Sell,100
2009,1,29,M,Buy,100
2009,2,5,M,Sell,100
2009,4,6,M,Buy,100
2009,4,14,M,Sell,100
2008,10,27,MAS,Buy,100
2008,11,3,MAS,Sell,100
2008,11,5,MAS,Buy,100
2008,11,12,MAS,Sell,100
2008,12,11,MAS,Buy,100
2008,12,18,MAS,Sell,100
2008,12,15,MAS,Buy,100
2008,12,22,MAS,Sell,100
2009,1,20,MAS,Buy,100
2009,1,27,MAS,Sell,100
2009,4,27,MAS,Buy,100
2009,5,4,MAS,Sell,100
2009,5,13,MAS,Buy,100
2009,5,20,MAS,Sell,100
2009,5,21,MAS,Buy,100
2009,5,29,MAS,Sell,100
2009,6,12,MAS,Buy,100
2009,6,19,MAS,Sell,100
2009,3,9,MOLX,Buy,100
2009,3,16,MOLX,Sell,100
2008,10,10,MS,Buy,100
2008,10,17,MS,Sell,100
2008,11,20,MS,Buy,100
2008,11,28,MS,Sell,100
2008,11,20,MWV,Buy,100
2008,11,28,MWV,Sell,100
2009,2,19,MWV,Buy,100
2009,2,26,MWV,Sell,100
2008,10,6,MYL,Buy,100
